id,loss
490,4297.929931993653
496,2109.4185556903385
497,4371.560848924864
508,3225.5379991608665
510,1965.7595814202748
512,1468.296331223268
513,4035.126727635295
523,2123.551867596265
531,6548.380281132961
532,2752.8700250553256
533,1228.1064331159819
537,1156.8063826868502
544,5012.113845832543
547,2847.8233057236703
556,9071.051153780601
565,1439.3633580435892
566,1653.2852436897203
571,1465.1946543948789
573,1565.9822686436546
574,774.0800728394244
581,1968.2025940601281
585,2403.1972813467564
589,2305.499875025871
597,1927.112919257627
601,3702.163954156965
602,1937.4576811880797
613,2116.720250298984
616,1689.7579998180738
619,2223.0880065055017
622,2384.1848218230843
623,2257.508939617932
629,1553.6976135127718
634,1880.938296656253
638,1083.2779480937468
642,1230.3023610185924
643,2236.244015917481
645,1145.6102543258646
648,7682.354959985729
652,1852.015411336863
664,1203.0773527690537
666,2438.6854466083773
672,1115.3264979861046
676,2216.7797491697547
678,5248.3936402058935
682,2165.543317376005
686,3350.500831294855
688,2194.045227076194
689,968.637093091845
690,2237.8051351625336
692,11234.154512513136
695,2471.526555308977
697,5659.906428291934
698,2295.21976269618
706,2411.7346674591226
708,1838.1840369321503
712,3079.028638722096
715,4279.186647186688
717,1667.487337848535
725,3441.771439926715
729,1528.633286869338
737,1813.4803084951993
739,6286.20288080961
747,4449.65027795062
753,2765.7689698906634
758,3619.7579819965194
759,2315.6082123455067
763,2231.1901715930717
773,3272.858882063485
774,2344.385189558258
776,2128.6657254577526
788,3503.626117041672
790,3094.9380985908133
794,1114.098986136561
801,3592.5080791122114
802,1800.4238910770612
805,1499.0220126588579
809,6508.957143037605
812,1952.8060095936912
825,2494.8065292098586
828,2362.0971618380368
830,1573.6274183997364
833,1319.4767007028856
850,5920.720718699834
852,6579.679156649833
862,1705.463935579678
863,1616.2319889726646
864,1793.9306601413043
865,3647.3395552556917
868,8046.4491584840935
872,1627.416971752911
879,6150.725396280341
880,1583.0998597294965
883,1886.8612219665588
886,1673.8974813119623
923,1969.608202404582
924,1733.4021346719194
932,1452.4098556514866
945,7140.845598153152
947,6848.496653991362
948,2490.474465413053
955,3931.9706016725054
963,4304.695478898282
979,1415.1948465586202
989,1760.9438496454416
994,3173.509134332187
995,2076.4708892542662
998,1654.5485109271524
1000,5402.7671832675
1018,2036.7626545375251
1019,1757.4651469948135
1028,2205.7754853506945
1034,1473.1763498957107
1038,2346.4612674552523
1040,1337.1394015368214
1042,1244.7882882416327
1057,6239.277539323246
1058,2573.3305796991713
1063,1422.6265235727685
1066,4434.565299324058
1071,4259.9121959772865
1073,3716.068519345047
1074,2763.6109979203884
1077,3518.5329206212728
1080,8771.479717665663
1088,1080.5756000356646
1096,812.3244754295777
1097,12607.188567155816
1105,5635.751495779649
1115,2055.499777161224
1116,2325.7482324908997
1122,3039.1763580828797
1130,4700.275962189292
1133,1245.876274855996
1137,1882.1087630085478
1140,1885.4200125913064
1143,8839.575911586751
1149,7676.611993299168
1150,762.469440247427
1153,580.9188477859948
1157,1165.2332095246247
1180,412.3825768247888
1183,728.8972098704414
1188,1919.7657798460998
1193,926.3936891692852
1200,875.7092993073452
1209,4421.215502254371
1214,2057.4023375751954
1219,2265.898723456469
1223,5565.372175474901
1227,966.9857554177308
1228,1633.0128350707535
1229,5069.004624503415
1233,1240.8087182090424
1238,4808.622163369205
1239,2368.063842870083
1241,3541.37128875765
1243,1934.5944472372619
1244,1671.3125096273916
1245,4152.74223267111
1277,4755.326348927972
1279,3018.9432437434516
1292,12946.811343254018
1293,2508.6964462814126
1299,10890.214422656989
1304,3370.6476973379054
1313,4668.409109317671
1328,2804.617564099464
1330,1856.1025317676172
1334,2060.996687723058
1335,1443.9831056130818
1336,6529.540481758545
1341,984.9506139907205
1344,1143.1224077703616
1351,1073.057875140415
1352,2407.622167090958
1354,1710.5479804149454
1368,5014.847958637024
1373,1515.6645221275892
1375,757.3704953831505
1381,1906.7520310875573
1384,6026.1959008001395
1385,4845.905728659852
1388,6025.0597455915085
1401,5306.184030880413
1402,2737.86876200486
1404,1704.073154935203
1406,1580.6871603994077
1409,1012.7390193398878
1422,1623.0317277180518
1429,3442.818780242072
1433,5611.0875261104
1438,1147.7837955388795
1444,1289.9846575909464
1446,1347.3246228591602
1450,1382.441337423569
1451,978.0981111562835
1454,2513.4538014301706
1458,2466.835091833776
1461,3479.5850199827323
1464,6163.803523829413
1465,1032.6526521163871
1478,2230.497783697972
1479,2270.6108922604744
1480,3579.598636778118
1484,2458.008703545011
1486,1183.6976933679555
1488,862.9217235410625
1489,3530.34301715325
1491,1597.2027451306212
1507,1982.980372765899
1515,2051.12795512039
1519,3185.8055505246784
1528,2204.6493437481568
1529,1121.7500382795129
1530,3343.3782723707077
1532,1324.5371812525132
1541,1583.73159532037
1542,3612.9931361720846
1547,1432.035640546578
1549,1220.3561752386074
1553,2975.3428915613713
1554,4194.883301222631
1555,1405.9303463336903
1559,1951.6261033955543
1565,1724.4651345173224
1568,1169.1193001753863
1576,3725.1062365636644
1579,832.5768360581903
1592,951.1109474671435
1596,3196.5616745467332
1605,1272.4116155945485
1607,1787.8928004677712
1612,2153.8010764676683
1617,2979.013767931217
1619,2347.7774573618394
1620,7761.337127106529
1624,3065.8412203202306
1627,1388.4391445397666
1633,2229.699352064363
1636,1556.7657494762007
1639,1235.1558124565145
1640,4283.934773961762
1644,1343.4645614022365
1646,1848.5406977682449
1647,3855.838423767056
1654,1476.0854693063986
1655,3329.3741200314776
1664,6307.0540173597
1665,2538.8776211522218
1667,5146.10889962927
1669,1481.2251395711228
1678,2478.216084377192
1682,2302.8298094176766
1689,1146.4629574207047
1690,3404.435988187938
1693,5646.265325922949
1695,1340.0872475538692
1705,2556.557121604194
1706,2422.58460576042
1708,2577.4504582704267
1716,2225.1749040747427
1720,7581.597553800406
1722,1725.7045157420928
1749,4372.604991709101
1750,2064.7639179095554
1751,5700.882777904521
1760,3616.9293221497614
1763,4744.332742878691
1770,1897.7783748459967
1777,2730.3336775194816
1785,5957.091289080411
1791,1383.1876658157958
1794,4763.713315733833
1800,1675.832294315391
1816,1799.2495585662236
1817,1056.141880484548
1821,3171.224942741462
1836,1777.8645424742892
1838,2323.6030998801616
1851,2497.2060297719245
1852,3021.9942195545873
1854,2949.1334985781123
1856,1174.4878544289713
1865,749.906103501659
1872,1019.663952106175
1878,661.8250898178691
1880,653.1500501828051
1881,1728.3766756636148
1882,2190.9808237512916
1886,730.0296995765556
1892,1565.3808595945331
1894,2684.4880021148183
1898,3038.5458596942963
1899,3616.7596097699334
1902,1381.1270941305875
1903,4259.21952172693
1906,1677.9298397319985
1910,2253.5796969982134
1911,1950.7771230707049
1914,3739.874846777693
1929,3610.980554966285
1932,1630.2202658363444
1952,1290.4331137135634
1959,1613.874656474098
1960,1917.2617137333439
1976,3835.3371059516426
1980,3301.4633116707773
1981,1435.7572016385534
1987,2177.4457404753452
1994,1516.1377086921605
2000,1331.5850606773256
2008,2513.7699854204848
2011,2274.3504675110134
2012,5505.435306154048
2019,1827.0260969440758
2022,3936.3508043033007
2024,6768.773133087524
2028,1004.8175732838997
2030,4157.854831342682
2031,8357.128798686552
2047,2140.523814475941
2049,604.5620899550464
2050,1670.9904105931982
2051,4519.74470615847
2056,2033.545356773469
2057,1293.5672500451044
2059,2733.140630111278
2069,3852.748440565792
2085,2420.818448885735
2089,1082.7751003616347
2090,2081.016478762193
2101,2921.2551647821856
2114,3014.6579413269333
2115,1405.189921874738
2118,1307.8343503069023
2119,2524.1375531393564
2125,1773.784451680368
2128,3868.671559688574
2129,1096.9842228021055
2132,2123.777258982388
2133,2871.0411719888175
2135,1110.8347488790982
2136,2015.4432308918817
2143,1703.0202764912613
2144,1318.0262550657526
2145,2569.2604247204304
2152,2791.6321280476345
2160,3883.131582032309
2166,1686.3734659939694
2169,1097.235036274518
2170,1895.6078047797168
2172,2226.3295356908347
2181,2163.18552229446
2183,2018.8351599581047
2185,4505.907918872562
2188,2502.164434551022
2189,2518.7793269939616
2194,5560.525238064209
2202,1664.9684431931341
2208,3001.0678222025194
2227,2199.3788501807294
2230,5873.04597238464
2235,3199.815081490198
2236,2037.5484724142593
2244,7845.354371706369
2248,1534.4561720699216
2252,1700.0881864875698
2254,2033.0159424255096
2260,5998.526708447571
2263,2047.1767511124413
2274,2072.924191886593
2277,1125.1841981162395
2279,7259.882432450747
2280,10502.791263774385
2283,2497.1451060534537
2284,664.163198592644
2288,2705.694544746304
2292,2015.0362052418277
2295,5281.510348308655
2296,1220.2962953662754
2299,3129.9946639803748
2315,5502.645972735934
2318,1860.1470287085044
2329,10279.012292829339
2337,2300.029699077548
2340,1246.8745837607394
2342,2464.4321977168406
2347,2885.866414506134
2349,4787.711401070811
2354,1419.6757425856833
2361,2770.760809696363
2370,1597.7151605413724
2378,3603.805808952501
2382,4454.997955579944
2387,1846.276324983582
2389,1900.7918767233466
2394,1392.9371569464322
2396,1904.6322210718045
2400,2535.092399341634
2407,3390.804689172018
2414,1256.5085081167413
2415,2349.6947597084663
2421,2349.5384614760537
2427,1649.2871939150762
2428,2441.40772256395
2430,3044.4969789332367
2435,2718.028303495693
2445,6009.214765299867
2446,1984.6140956469765
2447,1603.9227769855331
2449,2246.444157574133
2451,2211.4828151209076
2458,14916.532248615484
2462,10903.502034534891
2463,3358.7969025562793
2467,3321.9553524734697
2471,7354.594364366116
2475,2229.6850057430593
2478,4443.912086819575
2483,4665.909973198879
2485,1267.332565410277
2487,1273.0109027221245
2494,713.7621296398213
2497,2394.088459425657
2499,1600.7746282213618
2503,1885.2953724530782
2513,3169.159869382453
2515,2040.615834910168
2522,1937.7677358764158
2523,2326.485483002064
2528,3179.2950345673935
2532,3825.672329554547
2536,1101.013705370166
2538,1887.122003543927
2539,1239.392514164705
2540,3151.5365309115386
2545,5130.967150207639
2548,1383.131723726907
2549,1023.0336974512054
2553,2675.8285909300635
2563,1478.847584470904
2566,2641.2058518989065
2574,1703.955781181102
2575,3557.6175228689635
2584,3422.721847144406
2588,4272.795111232567
2589,1029.399154746288
2592,1952.003732956816
2596,1619.6151592131828
2598,1884.9660588522154
2602,1422.1557604126708
2603,1712.612089464814
2607,3050.1537464940525
2609,1571.3150985599102
2611,6792.5308527574525
2627,1878.6931973150326
2628,1907.3243514705634
2630,2939.5026632915155
2633,2360.2418055031267
2636,8074.415013760878
2640,1067.4052927695743
2641,1663.7674857822037
2657,5726.77980036585
2659,1147.7032809439693
2662,1261.3367618110096
2663,2026.424457561936
2667,2168.4998331020265
2670,951.7197931680086
2682,2040.357793844666
2694,3442.5217417347067
2699,5879.3518887057635
2700,3587.429220568246
2703,6992.640846574642
2708,2405.046139336178
2714,844.9459520117747
2725,898.9216191009832
2726,1161.4248267199275
2727,1389.0133667794228
2732,2456.8743220500783
2733,6691.661988028671
2736,5082.711104482172
2745,2993.9545879805178
2760,1458.16705893119
2764,2015.8952409404792
2765,7029.275030138151
2766,402.1651576105362
2775,1678.1998949292904
2783,1276.3231334218563
2784,1127.0784330442063
2786,1970.311653544528
2801,1559.6177441631175
2803,2214.7125773687035
2813,6278.179361010459
2815,6665.429234546348
2816,1595.1944093178222
2818,2733.6503841139365
2819,3406.64331322472
2822,1572.3882155466501
2825,2186.0211503266073
2826,2127.1189526929493
2830,1578.9948637343734
2834,1282.5067832133125
2835,5351.220205236157
2856,2576.098093772366
2873,6601.949633667685
2886,6020.498900111262
2892,4108.199508038615
2896,1056.540516878829
2897,1465.279617598989
2899,2450.3312711078947
2901,1616.335235974617
2909,6556.407668807854
2914,3841.9047877204957
2915,702.1490673309346
2916,3195.7880897426003
2919,743.1182526194619
2926,3608.672327619206
2927,1790.1077869490607
2933,1406.613848082287
2934,3678.287200027507
2941,2139.9456539493603
2942,1970.2037018739366
2946,2440.538292731033
2949,1785.1705837700454
2952,1170.8877950457372
2957,11505.045439911064
2962,2011.5803154724415
2963,862.590430982512
2965,2219.620759354696
2966,6163.967098858334
2971,3041.9543166000567
2975,627.839510829729
2979,949.3808949005776
2985,9740.567452327867
2995,3008.061344668006
2996,1628.5070683453464
3001,3280.703869694108
3007,5221.040787531235
3008,863.1960240655703
3014,4049.276615668446
3017,11233.25377620803
3021,1612.3745072921495
3025,3405.728650058069
3026,1105.8672878804805
3034,2260.7748803942804
3035,2748.9394660202342
3044,3307.05873188004
3046,3460.4019779194377
3047,4916.461934790938
3057,4198.985894989023
3059,6432.504648590754
3063,4959.391630229132
3065,1661.2856651028176
3067,3971.6734842894634
3069,2055.1072980319773
3076,3917.3908744237306
3086,1466.2927126720429
3088,3041.726221928881
3090,2357.4833553641574
3096,2878.1933799245876
3100,1538.2521429539406
3102,2566.962152073535
3103,2768.693924167987
3107,1281.7001662334303
3118,1892.7462838758277
3120,4492.16155071741
3123,3711.850651495301
3128,1532.5304895956206
3132,1839.910608698994
3140,1933.7389289803102
3152,2536.7615855042545
3165,4361.383003764985
3183,1239.74485092205
3190,1145.462158286394
3197,2361.6678715309986
3201,1396.1403767477275
3203,2201.574057806774
3214,2986.985246335005
3219,2424.911170446611
3220,1396.210705172572
3221,5006.222438934035
3229,1846.3620600299046
3234,1336.8666010253717
3235,3683.611557677823
3240,2209.630843801652
3241,1971.6417257723915
3249,2666.1422280030192
3254,1159.5107788584787
3264,3773.9417042076425
3266,1667.8863618727657
3270,1014.8380288290499
3282,2351.052789436661
3285,2086.6418661036278
3289,1043.7963925302365
3291,1901.1102351693996
3295,2732.396769976319
3299,911.3491917188508
3302,1721.4644726744339
3303,6458.657056033924
3308,3993.834106637894
3309,3596.712890883519
3324,2450.7384537609537
3327,5790.607659540341
3330,4032.1999770441744
3335,1464.647886597739
3339,2063.364948036048
3340,2765.111201311462
3343,1457.5462855245519
3350,2682.0330087153184
3353,2033.7254777355
3356,9198.49743999757
3361,3404.7861619129485
3368,974.3725674958872
3376,1951.50431206164
3381,1223.2031485601908
3383,2668.4926273217598
3397,3639.437109021998
3403,2819.3224858035105
3405,2123.0838911449077
3410,1949.4430681278034
3412,3258.520698410094
3416,2891.681898854793
3417,1756.277624578985
3423,3683.670533784027
3427,5861.633478628543
3435,2828.370444704453
3439,1521.4355590780547
3441,2770.4716011999185
3450,1889.2849813578239
3453,1476.4121614173098
3454,1681.7785418521216
3458,8677.015790259944
3459,1757.7427779925213
3467,3564.87221254922
3469,6054.896944077526
3477,845.2385718769193
3478,8015.571354806547
3482,1094.1525085523415
3484,5266.543745929535
3506,2811.378239487921
3515,7329.639664628636
3522,3878.14995631977
3523,2309.4275872378694
3526,1314.53268817108
3532,1741.2478114198718
3534,2048.820068977723
3537,1286.9087888820395
3539,1415.455605545841
3542,4901.414859418975
3545,1124.3290837510863
3552,1946.1499215060467
3554,1495.3215710309867
3573,2229.7446753887552
3576,1068.4489256693746
3577,2834.759359546876
3580,1972.1822492676558
3583,1357.106298115738
3584,1795.988869461275
3609,1324.5562407403486
3613,5002.485759767771
3623,2198.2296748253293
3624,2837.873322351742
3638,8639.921368131338
3642,1865.882296722612
3643,2642.709603594674
3647,1958.3813389945415
3653,1860.9346213934696
3654,4816.201156508916
3656,1682.9389489888179
3658,952.7838588735075
3659,4178.793889818871
3663,7204.9463669415145
3664,5115.891755598371
3666,712.8585287477714
3681,1818.8169792516528
3689,3148.874959085478
3694,3462.1502449962777
3695,1662.6978120678
3699,1606.4003254947975
3701,2424.3311825650753
3704,3266.0076900869954
3721,1152.9915782835265
3726,4302.187869203364
3727,3306.309773444665
3729,2810.5131363502696
3731,4350.694702810931
3738,1042.5275184147263
3740,2984.10109270664
3744,1645.055836237992
3757,1262.556763539631
3758,1207.7793061951431
3778,1837.5734255318264
3781,3113.498164406987
3790,7094.924714880312
3796,1388.4130308020726
3798,8127.032901508296
3804,1231.9169026148234
3813,1304.56945319177
3814,1536.7745430349103
3815,2755.4441403000787
3818,2343.926376358295
3823,3231.396920696425
3826,8640.524867199438
3831,1958.0145986337081
3834,3308.666631080783
3835,2758.7118706195174
3849,2904.6087059218003
3850,2708.8122542386445
3855,2612.7971565255257
3864,2998.4668525816683
3867,2207.0345058949
3871,1409.9326228201166
3879,1881.467249469476
3880,3034.369321199774
3882,4898.268494974176
3884,9609.766758973608
3893,2117.0954735720725
3895,1995.4756445589826
3901,2421.497669072247
3903,1085.765503166817
3913,1750.133961359664
3921,2388.6488269786505
3929,2784.3795477145436
3947,966.6318145311132
3962,2091.0004508955185
3963,989.2239316276291
3966,1895.9342739214374
3975,1757.4129378443567
3976,6973.021834789015
3977,3142.622981286032
3978,1103.0771071493027
3979,868.8880414415722
3983,1980.8506105155757
3985,1145.7816070301735
3989,8678.451686890057
3992,1959.8081354229023
3995,2019.522146682027
4008,2406.171883376266
4013,1744.4904769655927
4029,2279.0349303407334
4035,3493.1061916261397
4040,2910.2111062068793
4048,729.4871971973797
4060,3883.110965404882
4066,1622.0603100185924
4075,947.5819409191962
4079,2436.1138677681815
4083,1405.3077402610666
4091,1776.3675168753593
4092,7577.499814602517
4093,3074.5526815686544
4098,3727.9493399026596
4108,1933.8130883626095
4109,1155.537562844913
4110,3871.316473898456
4116,2583.769831912905
4129,2108.2140052869822
4130,4597.30217161916
4140,2164.008284253602
4146,2099.10688347908
4150,4680.893704975129
4151,7849.742350507795
4153,1585.3535844423877
4169,6712.042349334734
4170,2689.6056660141753
4179,1914.631396469246
4183,4559.326375309698
4188,2952.3966548699045
4190,2111.8870811385787
4193,2015.8011545476372
4201,8833.103266356327
4205,1685.5149438244832
4210,2728.5480105925535
4226,2341.6940099116637
4229,1959.1324619097022
4241,3184.392552096209
4242,1496.3905543866836
4257,4430.479227679791
4258,565.8140695064258
4260,2959.5771172595114
4263,4734.30805945625
4267,1065.4749750652263
4273,2696.232346762353
4274,2273.2693260584847
4277,1899.0278608303079
4281,1781.4141456908014
4283,5887.457152273142
4293,2951.6255232491917
4294,1740.5420442040427
4305,4068.7091372293503
4307,3902.7394448773175
4318,1181.1238982642549
4325,2581.4637655477154
4327,5061.151199811175
4332,3449.175592587049
4335,4658.319073143651
4336,3486.7911585339243
4337,833.7552019610094
4339,4515.090880891064
4343,1953.6698957620467
4346,1441.769100005685
4348,1865.8269754872335
4350,3713.420322927535
4358,2345.7362022617995
4359,2577.993147931124
4363,2120.339219100768
4366,4973.785141680572
4374,1068.9402461448515
4375,2512.0475432043813
4377,595.8893759010207
4393,4004.1305004408237
4395,2706.4640650312103
4400,870.9038981770888
4402,7618.00673958869
4404,12084.020620026537
4415,2577.7784228916425
4418,2586.008098471064
4422,1426.3323248113977
4430,1061.4012491037547
4432,2651.2923007714808
4433,1599.4145717086076
4435,5317.678229594378
4438,2055.013202545855
4444,2200.1151532653907
4447,2746.6215096601445
4451,5231.913018726262
4452,1879.6135872127354
4457,1842.1422109786936
4459,3775.2929383867654
4469,1830.6408310564896
4471,9818.787467453754
4486,1544.8076847212744
4488,2611.720864608464
4510,1746.0295094471237
4515,1126.2095521377667
4527,4806.120844271287
4530,1189.0260710976265
4534,889.65015578333
4535,3796.0424069938726
4536,1768.487037190138
4548,3230.226144402113
4549,2037.0023644495232
4551,7203.8478765725395
4556,3055.490420255603
4559,660.4221172037988
4564,1629.0958063132198
4570,4497.071862737662
4575,8992.81956576725
4584,2771.1354679336796
4585,3279.123771284436
4591,2646.595331250291
4592,2835.7611311724345
4593,2390.6216262951834
4594,1624.5263240489408
4598,1127.272645775612
4607,2953.9411065179993
4608,1344.1293722056778
4620,2674.114676548991
4621,3457.680905889149
4625,3344.4791263084435
4635,3033.2851003562505
4638,4796.358323733975
4652,3179.9016308927476
4657,2917.255031409067
4658,2420.1928143941395
4666,6327.15958643314
4672,1816.5018100460445
4676,2716.5725735990964
4680,1357.4932929776166
4681,6192.5452580517995
4683,7159.456726605323
4684,1439.8917611019108
4689,3451.5837301280303
4690,3319.948987377445
4692,2232.053836459144
4697,1946.6338191867187
4700,2278.8990148192497
4705,15454.179814708208
4721,2100.9009063408025
4726,2424.8219012100926
4729,918.2379518229268
4731,4498.796726087778
4736,2394.073894578341
4739,2244.8818464552724
4740,1858.1448381432122
4753,1199.5963973705734
4754,3283.3358118342258
4755,4681.12319916745
4756,1594.762511287969
4759,1915.7579599463154
4764,1545.0102341200657
4771,3786.8053763682497
4772,2022.6922062306153
4776,1065.1982856035554
4780,3016.0242046584817
4784,1345.1084336986958
4786,1761.3397060870643
4787,3779.717771919593
4789,1364.4378868981732
4794,2046.8283961249483
4800,2038.7784582681097
4807,3069.1220652033385
4813,8829.545002938006
4818,2801.8307178933337
4823,8934.87837063787
4824,2330.467172049685
4829,2422.130155021053
4830,1246.4979833744608
4835,2911.898296853794
4844,1547.8403449002722
4845,1385.0824531634073
4846,3250.029032066505
4847,848.2778903833793
4854,3157.868202544119
4857,2849.7993474607247
4861,1188.417034628337
4863,771.8280586338457
4866,2455.486277928897
4869,4230.491636052078
4871,1582.9546957332707
4872,2192.14132198256
4875,2425.3086955433137
4877,8075.675476676715
4878,971.50172887229
4885,2645.4490454284205
4886,1641.5430409236724
4888,3651.32781916018
4890,1631.9661446557027
4896,1375.9378091170124
4899,2508.6402858495785
4913,797.3632114353977
4916,2174.2411481862164
4920,4118.470812174943
4925,2739.711133724536
4934,1254.7076235836714
4941,2832.9664128280147
4946,1963.5905840717953
4954,2974.6111343876028
4956,1357.127413542248
4958,5340.963910709365
4965,1448.1591377203238
4966,1009.1303642288032
4970,3034.8067666661013
4977,1634.8243583327414
4980,2897.439828415248
4984,2079.762012022849
4995,971.0175654973261
4997,3213.0231772071447
4999,3088.0929446584732
5005,3661.9088088527847
5011,2119.0195054708392
5015,2780.6185978559774
5016,2935.7749350939675
5019,3243.8199652449816
5024,2058.9617513160047
5030,2283.5412335058495
5031,1847.7055039456664
5034,2587.9912807197657
5047,9872.500950803485
5048,2752.468620317548
5052,2061.6563658153045
5061,1933.5932987080416
5062,32597.96687285806
5067,3994.433247129835
5068,3980.7150136724654
5077,1174.3314656085054
5079,2110.2242278193926
5090,4288.437019572148
5094,2289.7420322807875
5103,2249.4447266700504
5104,946.788255805673
5106,1494.5090319584247
5107,2033.5264882030144
5110,1549.7914083422543
5114,1992.978842543524
5116,5356.206763738374
5121,6230.9582708019325
5122,2575.3857039402774
5124,1269.678891806391
5132,3706.135353956674
5133,1970.4534846005872
5138,2721.8566818900094
5143,2941.5096802053995
5153,1742.236285691612
5154,1634.161912255345
5155,792.2465707538473
5160,2129.5006689568622
5169,5071.7281170927945
5172,3548.566475858818
5173,2964.8237975432216
5179,1155.7751880092258
5182,3021.4844022721272
5187,1197.6799176125191
5192,3653.712383645933
5211,1825.1781128677287
5213,3584.245096398935
5219,1017.1641725238686
5225,2760.4299333364747
5226,1451.6492698092563
5227,5318.6088865852935
5228,2588.601753509301
5239,4856.991071250447
5241,1616.7170410892977
5244,2069.20709882931
5248,3889.9859392585354
5260,1173.949622964082
5266,1448.7436962738898
5273,1810.71968973969
5280,8096.35838993664
5298,4996.155201501633
5300,1151.4868969602517
5306,3452.6850274385192
5307,1443.552730843173
5311,4105.824931865338
5316,1493.6770844622913
5323,969.5389578052267
5332,1763.851463837529
5336,1792.9682563393344
5338,946.2440800404055
5342,3195.663378230204
5347,1419.3140718838667
5355,3796.7059954592273
5357,1955.3256364241236
5362,1855.399567552732
5363,1169.560123550714
5364,946.2730514120416
5366,3578.4208942770283
5374,4709.193717599207
5375,734.7195327946386
5379,3060.638867258768
5380,1530.4957925077144
5383,856.5084490597545
5385,1658.076198674063
5390,2513.763236321649
5393,4592.252987088678
5398,1761.7872439262824
5411,2782.1492892981046
5414,911.0546020196224
5429,1570.5403189214007
5432,7640.124378325924
5436,1665.6383204728363
5437,4257.505280510011
5439,1240.7706984182862
5440,2993.2585508229463
5449,1584.0245318978725
5458,1589.4074357130417
5460,966.3629837395542
5462,1545.7307659347023
5463,2992.0598572170898
5465,2541.584127999185
5467,3589.6507885909705
5475,3662.0392348995856
5483,2471.8458728056676
5485,1730.0957899696984
5489,2070.0673631303875
5493,2977.230471449704
5497,1036.6747954957816
5501,1393.6888159704272
5506,1659.6613034625532
5507,1696.8125565039704
5510,4336.716206537024
5524,4836.8259373553965
5531,1306.718205334312
5542,4219.86577935584
5543,3942.661481348631
5544,5443.685150331144
5552,2126.1435698514038
5560,2190.819731434027
5563,4255.882330092629
5573,2771.7879107491467
5579,1161.1455826451524
5584,3946.9342326345
5585,10933.516400256402
5594,2086.989038474698
5595,2145.372439114119
5597,2073.3886396054313
5598,1414.5385090757945
5604,1945.365470520013
5606,1954.0286350990718
5610,1124.0402731570912
5615,5057.6900667335
5631,1245.293309040056
5637,1571.3488447424154
5646,1417.7629689870614
5656,2939.866129076238
5658,10771.306365245398
5666,1888.7413701097842
5668,2932.2989166021475
5673,1847.3156400974615
5680,1501.1828852798733
5691,2983.8775895925046
5692,7805.472759674669
5693,2305.414690299985
5697,3854.8995226191773
5698,2341.096993874556
5700,2012.149193338443
5704,2555.9404106382503
5705,1600.8502229469668
5707,1428.8084946639983
5710,997.2999509122274
5716,1055.8108797563139
5720,1339.587808989665
5722,3160.734413311519
5727,2329.672500611661
5733,1671.4957741213643
5737,2997.114072593791
5742,4430.035721304076
5747,792.1984453812208
5760,4112.626751459509
5774,1772.1471535560306
5788,4849.074539734805
5796,2117.914203573633
5797,1650.5152294123534
5800,3249.4897859210614
5812,2124.1167382956046
5814,1547.6359171854347
5818,1282.8136275901572
5819,3673.839498407262
